lineID,site,year,rep,phenoValue
84,STBN_2015_CSSRI_KSL,2015,3,1244
73,STBN_2015_CSSRI_KSL,2015,2,456
96,STBN_2015_CSSRI_KSL,2015,2,2689
84,STBN_2015_CSSRI_KSL,2015,2,1289
83,STBN_2015_CSSRI_KSL,2015,2,1178
42,STBN_2015_CSSRI_KSL,2015,3,1200
104,STBN_2015_CSSRI_KSL,2015,1,1267
92,STBN_2015_CSSRI_KSL,2015,3,2813
90,STBN_2015_CSSRI_KSL,2015,1,369
25,STBN_2015_CSSRI_KSL,2015,3,2111
107,STBN_2015_CSSRI_KSL,2015,2,222
81,STBN_2015_CSSRI_KSL,2015,3,2875
104,STBN_2015_CSSRI_KSL,2015,3,1293
73,STBN_2015_CSSRI_KSL,2015,3,462
105,STBN_2015_CSSRI_KSL,2015,1,1878
97,STBN_2015_CSSRI_KSL,2015,1,2955
79,STBN_2015_CSSRI_KSL,2015,1,1044
99,STBN_2015_CSSRI_KSL,2015,1,1233
97,STBN_2015_CSSRI_KSL,2015,3,2969
78,STBN_2015_CSSRI_KSL,2015,1,1144
105,STBN_2015_CSSRI_KSL,2015,2,1900
102,STBN_2015_CSSRI_KSL,2015,2,1444
24,STBN_2015_CSSRI_KSL,2015,1,2578
101,STBN_2015_CSSRI_KSL,2015,3,2822
84,STBN_2015_CSSRI_KSL,2015,1,1155
107,STBN_2015_CSSRI_KSL,2015,3,333
79,STBN_2015_CSSRI_KSL,2015,2,1089
86,STBN_2015_CSSRI_KSL,2015,1,789
103,STBN_2015_CSSRI_KSL,2015,1,2986
96,STBN_2015_CSSRI_KSL,2015,3,2755
83,STBN_2015_CSSRI_KSL,2015,3,1173
100,STBN_2015_CSSRI_KSL,2015,3,1529
101,STBN_2015_CSSRI_KSL,2015,2,3000
104,STBN_2015_CSSRI_KSL,2015,2,1311
98,STBN_2015_CSSRI_KSL,2015,2,3000
25,STBN_2015_CSSRI_KSL,2015,2,2222
91,STBN_2015_CSSRI_KSL,2015,1,1444
98,STBN_2015_CSSRI_KSL,2015,3,3040
77,STBN_2015_CSSRI_KSL,2015,2,789
101,STBN_2015_CSSRI_KSL,2015,1,2991
24,STBN_2015_CSSRI_KSL,2015,3,2662
99,STBN_2015_CSSRI_KSL,2015,2,1255
23,STBN_2015_CSSRI_KSL,2015,3,2311
106,STBN_2015_CSSRI_KSL,2015,1,1613
103,STBN_2015_CSSRI_KSL,2015,2,2977
90,STBN_2015_CSSRI_KSL,2015,3,382
92,STBN_2015_CSSRI_KSL,2015,2,2844
102,STBN_2015_CSSRI_KSL,2015,1,1155
77,STBN_2015_CSSRI_KSL,2015,3,795
73,STBN_2015_CSSRI_KSL,2015,1,478
97,STBN_2015_CSSRI_KSL,2015,2,2911
86,STBN_2015_CSSRI_KSL,2015,3,556
42,STBN_2015_CSSRI_KSL,2015,1,1222
90,STBN_2015_CSSRI_KSL,2015,2,378
77,STBN_2015_CSSRI_KSL,2015,1,811
96,STBN_2015_CSSRI_KSL,2015,1,2822
42,STBN_2015_CSSRI_KSL,2015,2,1200
99,STBN_2015_CSSRI_KSL,2015,3,1271
24,STBN_2015_CSSRI_KSL,2015,2,2622
24,STBN_2015_CSSRI_KSL,2015,3,2378
87,STBN_2015_CSSRI_KSL,2015,2,889
87,STBN_2015_CSSRI_KSL,2015,3,1289
83,STBN_2015_CSSRI_KSL,2015,1,1133
107,STBN_2015_CSSRI_KSL,2015,1,311
23,STBN_2015_CSSRI_KSL,2015,1,2466
103,STBN_2015_CSSRI_KSL,2015,3,3004
102,STBN_2015_CSSRI_KSL,2015,3,1511
81,STBN_2015_CSSRI_KSL,2015,1,3053
100,STBN_2015_CSSRI_KSL,2015,1,1578
91,STBN_2015_CSSRI_KSL,2015,3,1289
80,STBN_2015_CSSRI_KSL,2015,2,811
106,STBN_2015_CSSRI_KSL,2015,3,1889
106,STBN_2015_CSSRI_KSL,2015,2,1622
105,STBN_2015_CSSRI_KSL,2015,3,1884
24,STBN_2015_CSSRI_KSL,2015,1,2511
91,STBN_2015_CSSRI_KSL,2015,2,1244
100,STBN_2015_CSSRI_KSL,2015,2,1533
220,STBN_2017_GOA,2017,1,1131
219,STBN_2017_GOA,2017,1,1500
111,STBN_2017_GOA,2017,1,1259
156,STBN_2017_GOA,2017,1,940
25,STBN_2017_GOA,2017,1,1577
147,STBN_2017_GOA,2017,1,753
180,STBN_2017_GOA,2017,1,1889
213,STBN_2017_GOA,2017,1,1481
217,STBN_2017_GOA,2017,1,2213
107,STBN_2017_GOA,2017,3,1120
189,STBN_2017_GOA,2017,3,713
177,STBN_2017_GOA,2017,1,1267
120,STBN_2017_GOA,2017,1,840
202,STBN_2017_GOA,2017,1,1747
205,STBN_2017_GOA,2017,1,1451
204,STBN_2017_GOA,2017,1,1956
148,STBN_2017_GOA,2017,1,1667
209,STBN_2017_GOA,2017,1,1353
144,STBN_2017_GOA,2017,1,1093
190,STBN_2017_GOA,2017,1,1333
160,STBN_2017_GOA,2017,1,684
201,STBN_2017_GOA,2017,1,907
164,STBN_2017_GOA,2017,1,1622
116,STBN_2017_GOA,2017,1,1778
24,STBN_2017_GOA,2017,2,1523
189,STBN_2017_GOA,2017,2,877
154,STBN_2017_GOA,2017,1,680
149,STBN_2017_GOA,2017,1,2170
120,STBN_2017_GOA,2017,2,1113
198,STBN_2017_GOA,2017,1,1039
186,STBN_2017_GOA,2017,1,853
157,STBN_2017_GOA,2017,1,1869
23,STBN_2017_GOA,2017,2,1300
123,STBN_2017_GOA,2017,1,707
215,STBN_2017_GOA,2017,1,1480
195,STBN_2017_GOA,2017,1,2204
212,STBN_2017_GOA,2017,1,1616
130,STBN_2017_GOA,2017,1,1073
143,STBN_2017_GOA,2017,1,935
221,STBN_2017_GOA,2017,1,1940
216,STBN_2017_GOA,2017,1,1260
184,STBN_2017_GOA,2017,1,1193
193,STBN_2017_GOA,2017,1,966
207,STBN_2017_GOA,2017,1,1222
224,STBN_2017_GOA,2017,1,1095
191,STBN_2017_GOA,2017,1,0
203,STBN_2017_GOA,2017,1,698
136,STBN_2017_GOA,2017,1,889
142,STBN_2017_GOA,2017,1,1407
187,STBN_2017_GOA,2017,1,1121
175,STBN_2017_GOA,2017,1,980
178,STBN_2017_GOA,2017,1,714
171,STBN_2017_GOA,2017,3,2180
120,STBN_2017_GOA,2017,3,947
23,STBN_2017_GOA,2017,3,1207
107,STBN_2017_GOA,2017,2,1557
139,STBN_2017_GOA,2017,1,1133
182,STBN_2017_GOA,2017,1,825
112,STBN_2017_GOA,2017,1,853
227,STBN_2017_GOA,2017,1,1333
208,STBN_2017_GOA,2017,1,984
188,STBN_2017_GOA,2017,1,1556
24,STBN_2017_GOA,2017,3,1030
183,STBN_2017_GOA,2017,1,2154
23,STBN_2017_GOA,2017,1,1667
199,STBN_2017_GOA,2017,1,0
24,STBN_2017_GOA,2017,1,1407
196,STBN_2017_GOA,2017,1,593
119,STBN_2017_GOA,2017,1,1656
141,STBN_2017_GOA,2017,1,853
176,STBN_2017_GOA,2017,1,1715
194,STBN_2017_GOA,2017,1,667
137,STBN_2017_GOA,2017,1,667
171,STBN_2017_GOA,2017,2,1957
133,STBN_2017_GOA,2017,1,1240
179,STBN_2017_GOA,2017,1,1322
185,STBN_2017_GOA,2017,1,833
218,STBN_2017_GOA,2017,1,1613
214,STBN_2017_GOA,2017,1,655
197,STBN_2017_GOA,2017,1,1037
192,STBN_2017_GOA,2017,1,1167
25,STBN_2017_GOA,2017,3,1633
135,STBN_2017_GOA,2017,1,1891
168,STBN_2017_GOA,2017,1,620
226,STBN_2017_GOA,2017,1,444
181,STBN_2017_GOA,2017,1,1689
25,STBN_2017_GOA,2017,2,1333
166,STBN_2017_GOA,2017,1,1778
211,STBN_2017_GOA,2017,1,693
206,STBN_2017_GOA,2017,1,1947
107,STBN_2017_GOA,2017,1,993
140,STBN_2017_GOA,2017,1,1299
171,STBN_2017_GOA,2017,1,1617
225,STBN_2017_GOA,2017,1,900
222,STBN_2017_GOA,2017,1,1325
210,STBN_2017_GOA,2017,1,1073
189,STBN_2017_GOA,2017,1,1277
200,STBN_2017_GOA,2017,1,796
150,STBN_2017_GOA,2017,1,1300
121,STBN_2017_GOA,2017,1,1413
151,STBN_2017_GOA,2017,1,756
223,STBN_2017_GOA,2017,1,864
206,STBN_2017_CSSRI_KSL,2017,1,202
213,STBN_2017_CSSRI_KSL,2017,1,213
181,STBN_2017_CSSRI_KSL,2017,1,0
196,STBN_2017_CSSRI_KSL,2017,1,0
130,STBN_2017_CSSRI_KSL,2017,1,257
151,STBN_2017_CSSRI_KSL,2017,1,1939
180,STBN_2017_CSSRI_KSL,2017,1,267
24,STBN_2017_CSSRI_KSL,2017,3,2095
178,STBN_2017_CSSRI_KSL,2017,1,261
186,STBN_2017_CSSRI_KSL,2017,1,205
226,STBN_2017_CSSRI_KSL,2017,1,0
149,STBN_2017_CSSRI_KSL,2017,1,251
182,STBN_2017_CSSRI_KSL,2017,1,292
140,STBN_2017_CSSRI_KSL,2017,1,1019
164,STBN_2017_CSSRI_KSL,2017,1,2196
24,STBN_2017_CSSRI_KSL,2017,1,1898
120,STBN_2017_CSSRI_KSL,2017,2,1894
219,STBN_2017_CSSRI_KSL,2017,1,0
203,STBN_2017_CSSRI_KSL,2017,1,218
184,STBN_2017_CSSRI_KSL,2017,1,0
157,STBN_2017_CSSRI_KSL,2017,1,0
25,STBN_2017_CSSRI_KSL,2017,2,1901
225,STBN_2017_CSSRI_KSL,2017,1,0
217,STBN_2017_CSSRI_KSL,2017,1,0
216,STBN_2017_CSSRI_KSL,2017,1,0
215,STBN_2017_CSSRI_KSL,2017,1,2029
220,STBN_2017_CSSRI_KSL,2017,1,2259
144,STBN_2017_CSSRI_KSL,2017,1,1044
190,STBN_2017_CSSRI_KSL,2017,1,2435
24,STBN_2017_CSSRI_KSL,2017,1,1808
222,STBN_2017_CSSRI_KSL,2017,1,0
143,STBN_2017_CSSRI_KSL,2017,1,1994
23,STBN_2017_CSSRI_KSL,2017,1,1805
201,STBN_2017_CSSRI_KSL,2017,1,0
111,STBN_2017_CSSRI_KSL,2017,1,1098
211,STBN_2017_CSSRI_KSL,2017,1,0
207,STBN_2017_CSSRI_KSL,2017,1,1030
156,STBN_2017_CSSRI_KSL,2017,1,238
191,STBN_2017_CSSRI_KSL,2017,1,0
154,STBN_2017_CSSRI_KSL,2017,1,0
112,STBN_2017_CSSRI_KSL,2017,1,1632
142,STBN_2017_CSSRI_KSL,2017,1,0
187,STBN_2017_CSSRI_KSL,2017,1,202
227,STBN_2017_CSSRI_KSL,2017,1,2323
123,STBN_2017_CSSRI_KSL,2017,1,1934
183,STBN_2017_CSSRI_KSL,2017,1,0
199,STBN_2017_CSSRI_KSL,2017,1,2180
120,STBN_2017_CSSRI_KSL,2017,3,1897
189,STBN_2017_CSSRI_KSL,2017,2,394
198,STBN_2017_CSSRI_KSL,2017,1,287
147,STBN_2017_CSSRI_KSL,2017,1,2155
189,STBN_2017_CSSRI_KSL,2017,1,444
24,STBN_2017_CSSRI_KSL,2017,2,2290
133,STBN_2017_CSSRI_KSL,2017,1,0
23,STBN_2017_CSSRI_KSL,2017,2,2040
188,STBN_2017_CSSRI_KSL,2017,1,0
107,STBN_2017_CSSRI_KSL,2017,2,0
185,STBN_2017_CSSRI_KSL,2017,1,2118
137,STBN_2017_CSSRI_KSL,2017,1,217
116,STBN_2017_CSSRI_KSL,2017,1,1333
218,STBN_2017_CSSRI_KSL,2017,1,2120
209,STBN_2017_CSSRI_KSL,2017,1,1105
141,STBN_2017_CSSRI_KSL,2017,1,0
24,STBN_2017_CSSRI_KSL,2017,3,2061
176,STBN_2017_CSSRI_KSL,2017,1,2038
208,STBN_2017_CSSRI_KSL,2017,1,1030
121,STBN_2017_CSSRI_KSL,2017,1,0
205,STBN_2017_CSSRI_KSL,2017,1,306
24,STBN_2017_CSSRI_KSL,2017,2,1930
214,STBN_2017_CSSRI_KSL,2017,1,2489
175,STBN_2017_CSSRI_KSL,2017,1,0
25,STBN_2017_CSSRI_KSL,2017,1,1867
204,STBN_2017_CSSRI_KSL,2017,1,2178
179,STBN_2017_CSSRI_KSL,2017,1,0
195,STBN_2017_CSSRI_KSL,2017,1,1706
136,STBN_2017_CSSRI_KSL,2017,1,0
192,STBN_2017_CSSRI_KSL,2017,1,0
120,STBN_2017_CSSRI_KSL,2017,1,1683
166,STBN_2017_CSSRI_KSL,2017,1,287
221,STBN_2017_CSSRI_KSL,2017,1,244
189,STBN_2017_CSSRI_KSL,2017,3,556
25,STBN_2017_CSSRI_KSL,2017,3,1840
119,STBN_2017_CSSRI_KSL,2017,1,1313
212,STBN_2017_CSSRI_KSL,2017,1,0
107,STBN_2017_CSSRI_KSL,2017,1,0
139,STBN_2017_CSSRI_KSL,2017,1,0
210,STBN_2017_CSSRI_KSL,2017,1,2333
224,STBN_2017_CSSRI_KSL,2017,1,217
194,STBN_2017_CSSRI_KSL,2017,1,0
135,STBN_2017_CSSRI_KSL,2017,1,1926
197,STBN_2017_CSSRI_KSL,2017,1,0
177,STBN_2017_CSSRI_KSL,2017,1,0
200,STBN_2017_CSSRI_KSL,2017,1,207
148,STBN_2017_CSSRI_KSL,2017,1,1870
168,STBN_2017_CSSRI_KSL,2017,1,0
223,STBN_2017_CSSRI_KSL,2017,1,0
23,STBN_2017_CSSRI_KSL,2017,3,2111
150,STBN_2017_CSSRI_KSL,2017,1,216
160,STBN_2017_CSSRI_KSL,2017,1,275
193,STBN_2017_CSSRI_KSL,2017,1,0
202,STBN_2017_CSSRI_KSL,2017,1,2388
107,STBN_2017_CSSRI_KSL,2017,3,0
141,STBN_2017_CSSRI_CT,2017,1,5091
221,STBN_2017_CSSRI_CT,2017,1,4371
225,STBN_2017_CSSRI_CT,2017,1,3815
184,STBN_2017_CSSRI_CT,2017,1,3817
175,STBN_2017_CSSRI_CT,2017,1,5012
190,STBN_2017_CSSRI_CT,2017,1,4673
179,STBN_2017_CSSRI_CT,2017,1,3817
151,STBN_2017_CSSRI_CT,2017,1,3235
222,STBN_2017_CSSRI_CT,2017,1,4016
133,STBN_2017_CSSRI_CT,2017,1,3262
24,STBN_2017_CSSRI_CT,2017,1,4018
120,STBN_2017_CSSRI_CT,2017,2,2507
187,STBN_2017_CSSRI_CT,2017,1,3799
207,STBN_2017_CSSRI_CT,2017,1,2763
130,STBN_2017_CSSRI_CT,2017,1,3450
213,STBN_2017_CSSRI_CT,2017,1,3091
188,STBN_2017_CSSRI_CT,2017,1,3034
195,STBN_2017_CSSRI_CT,2017,1,3097
211,STBN_2017_CSSRI_CT,2017,1,3536
196,STBN_2017_CSSRI_CT,2017,1,4195
178,STBN_2017_CSSRI_CT,2017,1,4698
183,STBN_2017_CSSRI_CT,2017,1,4051
192,STBN_2017_CSSRI_CT,2017,1,5209
210,STBN_2017_CSSRI_CT,2017,1,3389
149,STBN_2017_CSSRI_CT,2017,1,3187
180,STBN_2017_CSSRI_CT,2017,1,4844
135,STBN_2017_CSSRI_CT,2017,1,3310
144,STBN_2017_CSSRI_CT,2017,1,3284
23,STBN_2017_CSSRI_CT,2017,2,3580
154,STBN_2017_CSSRI_CT,2017,1,5359
142,STBN_2017_CSSRI_CT,2017,1,3266
201,STBN_2017_CSSRI_CT,2017,1,4714
25,STBN_2017_CSSRI_CT,2017,1,4795
140,STBN_2017_CSSRI_CT,2017,1,3617
194,STBN_2017_CSSRI_CT,2017,1,4179
107,STBN_2017_CSSRI_CT,2017,3,3227
156,STBN_2017_CSSRI_CT,2017,1,3247
185,STBN_2017_CSSRI_CT,2017,1,3984
224,STBN_2017_CSSRI_CT,2017,1,3367
136,STBN_2017_CSSRI_CT,2017,1,3371
182,STBN_2017_CSSRI_CT,2017,1,4288
25,STBN_2017_CSSRI_CT,2017,3,4961
148,STBN_2017_CSSRI_CT,2017,1,2925
41,STBN_2017_CSSRI_CT,2017,3,5420
107,STBN_2017_CSSRI_CT,2017,1,3458
168,STBN_2017_CSSRI_CT,2017,1,3919
216,STBN_2017_CSSRI_CT,2017,1,3769
121,STBN_2017_CSSRI_CT,2017,1,5016
223,STBN_2017_CSSRI_CT,2017,1,4535
193,STBN_2017_CSSRI_CT,2017,1,3970
23,STBN_2017_CSSRI_CT,2017,1,4030
24,STBN_2017_CSSRI_CT,2017,3,3874
150,STBN_2017_CSSRI_CT,2017,1,2207
189,STBN_2017_CSSRI_CT,2017,3,3821
215,STBN_2017_CSSRI_CT,2017,1,3844
227,STBN_2017_CSSRI_CT,2017,1,3617
119,STBN_2017_CSSRI_CT,2017,1,3949
160,STBN_2017_CSSRI_CT,2017,1,3955
176,STBN_2017_CSSRI_CT,2017,1,4542
23,STBN_2017_CSSRI_CT,2017,3,3830
191,STBN_2017_CSSRI_CT,2017,1,5099
212,STBN_2017_CSSRI_CT,2017,1,3116
120,STBN_2017_CSSRI_CT,2017,1,2371
186,STBN_2017_CSSRI_CT,2017,1,4241
218,STBN_2017_CSSRI_CT,2017,1,919
41,STBN_2017_CSSRI_CT,2017,1,5282
164,STBN_2017_CSSRI_CT,2017,1,1393
111,STBN_2017_CSSRI_CT,2017,1,3158
226,STBN_2017_CSSRI_CT,2017,1,3631
24,STBN_2017_CSSRI_CT,2017,2,3761
203,STBN_2017_CSSRI_CT,2017,1,1850
166,STBN_2017_CSSRI_CT,2017,1,4659
205,STBN_2017_CSSRI_CT,2017,1,1290
157,STBN_2017_CSSRI_CT,2017,1,4548
120,STBN_2017_CSSRI_CT,2017,3,2590
123,STBN_2017_CSSRI_CT,2017,1,4140
208,STBN_2017_CSSRI_CT,2017,1,3300
197,STBN_2017_CSSRI_CT,2017,1,4548
214,STBN_2017_CSSRI_CT,2017,1,2882
147,STBN_2017_CSSRI_CT,2017,1,1036
112,STBN_2017_CSSRI_CT,2017,1,3036
116,STBN_2017_CSSRI_CT,2017,1,3039
209,STBN_2017_CSSRI_CT,2017,1,1229
181,STBN_2017_CSSRI_CT,2017,1,4858
137,STBN_2017_CSSRI_CT,2017,1,2103
189,STBN_2017_CSSRI_CT,2017,2,3684
198,STBN_2017_CSSRI_CT,2017,1,2458
25,STBN_2017_CSSRI_CT,2017,2,4635
41,STBN_2017_CSSRI_CT,2017,2,5503
143,STBN_2017_CSSRI_CT,2017,1,2225
177,STBN_2017_CSSRI_CT,2017,1,4511
189,STBN_2017_CSSRI_CT,2017,1,4138
206,STBN_2017_CSSRI_CT,2017,1,3933
220,STBN_2017_CSSRI_CT,2017,1,4227
199,STBN_2017_CSSRI_CT,2017,1,4024
139,STBN_2017_CSSRI_CT,2017,1,3686
200,STBN_2017_CSSRI_CT,2017,1,959
219,STBN_2017_CSSRI_CT,2017,1,3961
204,STBN_2017_CSSRI_CT,2017,1,1323
107,STBN_2017_CSSRI_CT,2017,2,3075
202,STBN_2017_CSSRI_CT,2017,1,1945
217,STBN_2017_CSSRI_CT,2017,1,4235
99,STBN_2015_GOA,2015,3,3855
106,STBN_2015_GOA,2015,2,1365
83,STBN_2015_GOA,2015,2,1850
78,STBN_2015_GOA,2015,3,3235
102,STBN_2015_GOA,2015,1,1725
101,STBN_2015_GOA,2015,2,1855
98,STBN_2015_GOA,2015,3,2320
78,STBN_2015_GOA,2015,2,2780
104,STBN_2015_GOA,2015,2,1900
78,STBN_2015_GOA,2015,1,3325
97,STBN_2015_GOA,2015,3,3150
77,STBN_2015_GOA,2015,1,1985
90,STBN_2015_GOA,2015,1,3150
30,STBN_2015_GOA,2015,3,2070
99,STBN_2015_GOA,2015,2,2070
107,STBN_2015_GOA,2015,2,1700
81,STBN_2015_GOA,2015,3,2075
86,STBN_2015_GOA,2015,1,3740
86,STBN_2015_GOA,2015,3,2470
106,STBN_2015_GOA,2015,1,1780
81,STBN_2015_GOA,2015,2,2790
83,STBN_2015_GOA,2015,1,2810
79,STBN_2015_GOA,2015,1,3075
30,STBN_2015_GOA,2015,1,1430
84,STBN_2015_GOA,2015,3,2760
91,STBN_2015_GOA,2015,3,3960
30,STBN_2015_GOA,2015,2,1840
42,STBN_2015_GOA,2015,1,255
101,STBN_2015_GOA,2015,3,1795
90,STBN_2015_GOA,2015,2,2270
25,STBN_2015_GOA,2015,1,3075
107,STBN_2015_GOA,2015,1,1595
101,STBN_2015_GOA,2015,1,2295
96,STBN_2015_GOA,2015,2,2490
42,STBN_2015_GOA,2015,2,210
105,STBN_2015_GOA,2015,2,1475
84,STBN_2015_GOA,2015,2,4070
25,STBN_2015_GOA,2015,3,2205
23,STBN_2015_GOA,2015,3,2170
73,STBN_2015_GOA,2015,1,3140
24,STBN_2015_GOA,2015,3,3460
24,STBN_2015_GOA,2015,1,2505
87,STBN_2015_GOA,2015,2,1825
80,STBN_2015_GOA,2015,1,2190
92,STBN_2015_GOA,2015,2,3060
86,STBN_2015_GOA,2015,2,2370
80,STBN_2015_GOA,2015,3,1980
103,STBN_2015_GOA,2015,2,3430
105,STBN_2015_GOA,2015,3,3680
73,STBN_2015_GOA,2015,2,2165
97,STBN_2015_GOA,2015,1,1580
23,STBN_2015_GOA,2015,2,3010
100,STBN_2015_GOA,2015,2,2335
106,STBN_2015_GOA,2015,3,1500
73,STBN_2015_GOA,2015,3,2845
90,STBN_2015_GOA,2015,3,3455
24,STBN_2015_GOA,2015,2,1720
104,STBN_2015_GOA,2015,3,2065
96,STBN_2015_GOA,2015,3,2310
91,STBN_2015_GOA,2015,2,1170
83,STBN_2015_GOA,2015,3,1720
92,STBN_2015_GOA,2015,3,2340
103,STBN_2015_GOA,2015,1,2335
92,STBN_2015_GOA,2015,1,2460
87,STBN_2015_GOA,2015,3,1750
102,STBN_2015_GOA,2015,3,1985
99,STBN_2015_GOA,2015,1,2900
84,STBN_2015_GOA,2015,1,1485
81,STBN_2015_GOA,2015,1,2320
97,STBN_2015_GOA,2015,2,2250
23,STBN_2015_GOA,2015,1,2360
104,STBN_2015_GOA,2015,1,2170
79,STBN_2015_GOA,2015,2,1990
25,STBN_2015_GOA,2015,2,3190
98,STBN_2015_GOA,2015,1,2240
102,STBN_2015_GOA,2015,2,1950
91,STBN_2015_GOA,2015,1,3785
98,STBN_2015_GOA,2015,2,3290
42,STBN_2015_GOA,2015,3,370
80,STBN_2015_GOA,2015,2,3640
107,STBN_2015_GOA,2015,3,1865
79,STBN_2015_GOA,2015,3,1685
105,STBN_2015_GOA,2015,1,2260
96,STBN_2015_GOA,2015,1,3010
87,STBN_2015_GOA,2015,1,1050
100,STBN_2015_GOA,2015,1,3585
77,STBN_2015_GOA,2015,2,2370
77,STBN_2015_GOA,2015,3,3240
100,STBN_2015_GOA,2015,3,1870
103,STBN_2015_GOA,2015,3,2395
23,STBN_2015_DRR,2015,3,3186
90,STBN_2015_DRR,2015,3,3323
86,STBN_2015_DRR,2015,2,2311
77,STBN_2015_DRR,2015,1,2123
29,STBN_2015_DRR,2015,1,2667
101,STBN_2015_DRR,2015,1,2896
83,STBN_2015_DRR,2015,3,2010
104,STBN_2015_DRR,2015,2,3600
80,STBN_2015_DRR,2015,2,3654
97,STBN_2015_DRR,2015,3,2000
107,STBN_2015_DRR,2015,2,2789
97,STBN_2015_DRR,2015,2,2102
105,STBN_2015_DRR,2015,3,3254
24,STBN_2015_DRR,2015,2,1434
100,STBN_2015_DRR,2015,3,1455
87,STBN_2015_DRR,2015,3,2000
81,STBN_2015_DRR,2015,2,2500
92,STBN_2015_DRR,2015,1,3000
78,STBN_2015_DRR,2015,2,2689
42,STBN_2015_DRR,2015,2,1901
29,STBN_2015_DRR,2015,3,3220
84,STBN_2015_DRR,2015,3,3245
101,STBN_2015_DRR,2015,2,2541
78,STBN_2015_DRR,2015,3,3500
24,STBN_2015_DRR,2015,1,2000
86,STBN_2015_DRR,2015,3,2000
92,STBN_2015_DRR,2015,3,3800
106,STBN_2015_DRR,2015,2,3090
102,STBN_2015_DRR,2015,3,2023
73,STBN_2015_DRR,2015,3,2109
104,STBN_2015_DRR,2015,1,3112
81,STBN_2015_DRR,2015,3,3001
104,STBN_2015_DRR,2015,3,3134
42,STBN_2015_DRR,2015,1,2000
24,STBN_2015_DRR,2015,3,2400
91,STBN_2015_DRR,2015,1,3667
79,STBN_2015_DRR,2015,3,3200
91,STBN_2015_DRR,2015,3,2963
105,STBN_2015_DRR,2015,1,2000
98,STBN_2015_DRR,2015,3,2201
96,STBN_2015_DRR,2015,2,1989
99,STBN_2015_DRR,2015,3,2523
73,STBN_2015_DRR,2015,1,3650
97,STBN_2015_DRR,2015,1,2333
80,STBN_2015_DRR,2015,1,3000
101,STBN_2015_DRR,2015,3,1789
98,STBN_2015_DRR,2015,2,1753
25,STBN_2015_DRR,2015,2,2323
107,STBN_2015_DRR,2015,3,2876
87,STBN_2015_DRR,2015,1,3000
103,STBN_2015_DRR,2015,3,3100
81,STBN_2015_DRR,2015,1,2833
29,STBN_2015_DRR,2015,2,3000
100,STBN_2015_DRR,2015,1,3690
78,STBN_2015_DRR,2015,1,1300
23,STBN_2015_DRR,2015,1,3111
25,STBN_2015_DRR,2015,3,2122
99,STBN_2015_DRR,2015,1,2000
25,STBN_2015_DRR,2015,1,1667
79,STBN_2015_DRR,2015,1,3256
102,STBN_2015_DRR,2015,2,3009
99,STBN_2015_DRR,2015,2,3133
90,STBN_2015_DRR,2015,1,2100
102,STBN_2015_DRR,2015,1,4300
107,STBN_2015_DRR,2015,1,3000
103,STBN_2015_DRR,2015,1,2365
23,STBN_2015_DRR,2015,2,3000
106,STBN_2015_DRR,2015,3,3201
77,STBN_2015_DRR,2015,2,2000
90,STBN_2015_DRR,2015,2,2667
42,STBN_2015_DRR,2015,3,2321
92,STBN_2015_DRR,2015,2,3500
105,STBN_2015_DRR,2015,2,2121
84,STBN_2015_DRR,2015,2,3211
77,STBN_2015_DRR,2015,3,3700
83,STBN_2015_DRR,2015,1,2900
83,STBN_2015_DRR,2015,2,2230
96,STBN_2015_DRR,2015,1,2601
73,STBN_2015_DRR,2015,2,2567
87,STBN_2015_DRR,2015,2,2455
106,STBN_2015_DRR,2015,1,3500
96,STBN_2015_DRR,2015,3,2100
84,STBN_2015_DRR,2015,1,2000
100,STBN_2015_DRR,2015,2,3158
91,STBN_2015_DRR,2015,2,3212
98,STBN_2015_DRR,2015,1,2667
79,STBN_2015_DRR,2015,2,3667
86,STBN_2015_DRR,2015,1,3320
103,STBN_2015_DRR,2015,2,4122
80,STBN_2015_DRR,2015,3,3300
184,STBN_2017_DRR,2017,1,1875
150,STBN_2017_DRR,2017,1,1833
213,STBN_2017_DRR,2017,1,833
175,STBN_2017_DRR,2017,1,1416
130,STBN_2017_DRR,2017,1,0
205,STBN_2017_DRR,2017,1,1250
23,STBN_2017_DRR,2017,1,2166
194,STBN_2017_DRR,2017,1,2500
24,STBN_2017_DRR,2017,2,1750
112,STBN_2017_DRR,2017,1,333
224,STBN_2017_DRR,2017,1,1833
196,STBN_2017_DRR,2017,1,916
144,STBN_2017_DRR,2017,1,1375
211,STBN_2017_DRR,2017,1,0
190,STBN_2017_DRR,2017,1,2125
151,STBN_2017_DRR,2017,1,1916
222,STBN_2017_DRR,2017,1,1075
166,STBN_2017_DRR,2017,1,1375
219,STBN_2017_DRR,2017,1,875
199,STBN_2017_DRR,2017,1,1166
148,STBN_2017_DRR,2017,1,1166
207,STBN_2017_DRR,2017,1,1708
116,STBN_2017_DRR,2017,1,416
120,STBN_2017_DRR,2017,3,0
201,STBN_2017_DRR,2017,1,1833
228,STBN_2017_DRR,2017,2,583
197,STBN_2017_DRR,2017,1,1333
25,STBN_2017_DRR,2017,2,2083
188,STBN_2017_DRR,2017,1,1750
204,STBN_2017_DRR,2017,1,1291
141,STBN_2017_DRR,2017,1,2125
176,STBN_2017_DRR,2017,1,2666
180,STBN_2017_DRR,2017,1,2416
